IdNalazistaLit;OpisNalazista;OznKoord;NazKlase;OznKoord;HTRS96_X;HTRS96_Y;Nesigurnost
181625;Južni Dilj (Dilj gora, Slavonija);xy.97166;Fagus sylvatica L.;xy.97166;615175.9794;5011253.5503;25.0000
181614;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97155;Fagus sylvatica L.;xy.97155;621679.7288;5011438.4470;25.0000
181615;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97156;Fagus sylvatica L.;xy.97156;622757.7306;5011056.5217;25.0000
181616;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97157;Fagus sylvatica L.;xy.97157;623390.9031;5010582.9100;25.0000
181617;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97158;Fagus sylvatica L.;xy.97158;623377.5217;5010765.0928;25.0000
181618;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97159;Fagus sylvatica L.;xy.97159;623006.1892;5012359.4262;25.0000
181619;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97160;Fagus sylvatica L.;xy.97160;623324.6228;5012318.5136;25.0000
181608;Breznica (Dilj gora, Slavonija);xy.97149;Fagus sylvatica L.;xy.97149;632507.1224;5015543.3268;25.0000
181609;Breznica (Dilj gora, Slavonija);xy.97150;Fagus sylvatica L.;xy.97150;633006.1523;5015622.0016;25.0000
181610;Breznica (Dilj gora, Slavonija);xy.97151;Fagus sylvatica L.;xy.97151;633313.2084;5015334.3950;25.0000
181611;Breznica (Dilj gora, Slavonija);xy.97152;Fagus sylvatica L.;xy.97152;633106.0375;5015569.1618;25.0000
181612;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97153;Fagus sylvatica L.;xy.97153;621110.1475;5011555.0061;25.0000
181613;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97154;Fagus sylvatica L.;xy.97154;621305.5462;5011415.4192;25.0000
180867;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97133;Fagus sylvatica L.;xy.97133;633302.1556;5008096.4359;25.0000
180868;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97134;Fagus sylvatica L.;xy.97134;610208.2130;5005510.8660;25.0000
181604;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97145;Fagus sylvatica L.;xy.97145;617666.6486;5012686.7024;25.0000
181605;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97146;Fagus sylvatica L.;xy.97146;617245.7642;5013133.3828;25.0000
181606;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97147;Fagus sylvatica L.;xy.97147;617262.2806;5012890.1593;25.0000
181607;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97148;Fagus sylvatica L.;xy.97148;616645.6528;5012958.6142;25.0000
180861;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97124;Fagus sylvatica L.;xy.97124;610930.2619;5005950.2973;25.0000
180862;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97125;Fagus sylvatica L.;xy.97125;619745.2346;5017043.4772;25.0000
180863;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97126;Fagus sylvatica L.;xy.97126;611448.8302;5004762.0466;25.0000
180864;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97127;Fagus sylvatica L.;xy.97127;610019.0255;5005209.4815;25.0000
180865;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97130;Fagus sylvatica L.;xy.97130;602200.8953;5002660.5994;25.0000
180866;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97131;Fagus sylvatica L.;xy.97131;605769.8856;5001700.5773;25.0000
180855;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97105;Fagus sylvatica L.;xy.97105;609716.2278;5014931.9640;25.0000
180856;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97106;Fagus sylvatica L.;xy.97106;628537.2281;5010175.2928;25.0000
180857;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97107;Fagus sylvatica L.;xy.97107;615189.6906;5016471.5267;25.0000
180858;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97108;Fagus sylvatica L.;xy.97108;622431.1367;5014432.3843;25.0000
180859;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97109;Fagus sylvatica L.;xy.97109;625259.1161;5016528.9549;25.0000
180860;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97110;Fagus sylvatica L.;xy.97110;623876.3205;5018256.0840;25.0000
180919;Južni Dilj (Dilj gora, Slavonija);xy.97098;Fagus sylvatica L.;xy.97098;623530.2292;5009430.7363;25.0000
180851;Južni Dilj (Dilj gora, Slavonija);xy.97101;Fagus sylvatica L.;xy.97101;615067.3384;5003508.2024;25.0000
180852;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97102;Fagus sylvatica L.;xy.97102;610778.3647;5006222.0327;25.0000
180985;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97102;Fagus sylvatica L.;xy.97102;610778.3647;5006222.0327;25.0000
180853;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97103;Fagus sylvatica L.;xy.97103;619633.5167;5016605.7120;25.0000
180854;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97104;Fagus sylvatica L.;xy.97104;610990.3218;5005836.2180;25.0000
179137;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97064;Fagus sylvatica L.;xy.97064;609421.3709;5015531.2612;25.0000
179138;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97065;Fagus sylvatica L.;xy.97065;615725.3187;5018283.9346;25.0000
180847;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97093;Fagus sylvatica L.;xy.97093;615275.7562;5015444.2718;25.0000
180848;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97094;Fagus sylvatica L.;xy.97094;622119.4010;5014489.1685;25.0000
180849;Južni Dilj (Dilj gora, Slavonija);xy.97096;Fagus sylvatica L.;xy.97096;619599.3664;5007172.6685;25.0000
180850;Južni Dilj (Dilj gora, Slavonija);xy.97097;Fagus sylvatica L.;xy.97097;619572.2868;5007232.1511;25.0000
179131;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97058;Fagus sylvatica L.;xy.97058;611988.7365;5005595.7335;25.0000
179132;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97059;Fagus sylvatica L.;xy.97059;612579.5032;5004929.9709;25.0000
179133;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97060;Fagus sylvatica L.;xy.97060;612307.9187;5005352.8796;25.0000
179134;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97061;Fagus sylvatica L.;xy.97061;610197.6037;5005168.1750;25.0000
179135;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97062;Fagus sylvatica L.;xy.97062;602250.7168;5002344.7693;25.0000
179136;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97063;Fagus sylvatica L.;xy.97063;614361.7490;5017319.6620;25.0000
179125;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97052;Fagus sylvatica L.;xy.97052;614648.8140;5014833.1527;25.0000
179126;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97053;Fagus sylvatica L.;xy.97053;610759.5237;5006053.4382;25.0000
179127;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97054;Fagus sylvatica L.;xy.97054;610857.8302;5005977.6351;25.0000
179128;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97055;Fagus sylvatica L.;xy.97055;610824.0592;5005967.2665;25.0000
179129;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97056;Fagus sylvatica L.;xy.97056;611305.9134;5004980.6316;25.0000
179130;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97057;Fagus sylvatica L.;xy.97057;610632.3488;5005532.9731;25.0000
179119;Južni Dilj (Dilj gora, Slavonija);xy.97046;Fagus sylvatica L.;xy.97046;613327.3547;5007312.2700;25.0000
179120;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97047;Fagus sylvatica L.;xy.97047;611610.8952;5011997.6501;25.0000
179121;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97048;Fagus sylvatica L.;xy.97048;611795.1128;5012672.9991;25.0000
179122;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97049;Fagus sylvatica L.;xy.97049;611434.6933;5012125.8873;25.0000
179123;Južni Dilj (Dilj gora, Slavonija);xy.97050;Fagus sylvatica L.;xy.97050;613350.0640;5006896.9866;25.0000
179124;Južni Dilj (Dilj gora, Slavonija);xy.97051;Fagus sylvatica L.;xy.97051;612971.5582;5007643.7766;25.0000
179104;Južni Dilj (Dilj gora, Slavonija);xy.97040;Fagus sylvatica L.;xy.97040;618729.9631;5011322.3862;25.0000
179114;Južni Dilj (Dilj gora, Slavonija);xy.97041;Fagus sylvatica L.;xy.97041;618572.2455;5010940.4547;25.0000
179115;Južni Dilj (Dilj gora, Slavonija);xy.97042;Fagus sylvatica L.;xy.97042;617502.9809;5012570.7891;25.0000
179116;Južni Dilj (Dilj gora, Slavonija);xy.97043;Fagus sylvatica L.;xy.97043;621956.8994;5010340.6825;25.0000
179117;Južni Dilj (Dilj gora, Slavonija);xy.97044;Fagus sylvatica L.;xy.97044;615457.5236;5012710.8153;25.0000
179118;Južni Dilj (Dilj gora, Slavonija);xy.97045;Fagus sylvatica L.;xy.97045;615703.9765;5012887.1678;25.0000
179098;Južni Dilj (Dilj gora, Slavonija);xy.97034;Fagus sylvatica L.;xy.97034;612967.8558;5013049.0452;25.0000
179099;Južni Dilj (Dilj gora, Slavonija);xy.97035;Fagus sylvatica L.;xy.97035;613387.8784;5012970.2529;25.0000
179100;Južni Dilj (Dilj gora, Slavonija);xy.97036;Fagus sylvatica L.;xy.97036;615451.5171;5009598.9855;25.0000
179101;Južni Dilj (Dilj gora, Slavonija);xy.97037;Fagus sylvatica L.;xy.97037;615327.4343;5012025.4695;25.0000
179102;Južni Dilj (Dilj gora, Slavonija);xy.97038;Fagus sylvatica L.;xy.97038;620169.2505;5010850.7668;25.0000
179103;Južni Dilj (Dilj gora, Slavonija);xy.97039;Fagus sylvatica L.;xy.97039;618871.0189;5011096.8400;25.0000
178694;Dilj gora, privatna šuma (Slavonija);xy.97025;Fagus sylvatica L.;xy.97025;631292.2063;5012387.1713;25.0000
178695;Dilj gora, privatna šuma (Slavonija);xy.97026;Fagus sylvatica L.;xy.97026;631514.4434;5012576.9608;25.0000
178696;Dilj gora, privatna šuma (Slavonija);xy.97028;Fagus sylvatica L.;xy.97028;631308.0132;5012986.6458;25.0000
179095;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97031;Fagus sylvatica L.;xy.97031;615142.6138;5015566.7097;25.0000
179096;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97032;Fagus sylvatica L.;xy.97032;606908.5395;5010462.6499;25.0000
179097;Južni Dilj (Dilj gora, Slavonija);xy.97033;Fagus sylvatica L.;xy.97033;612987.0533;5013144.6560;25.0000
178688;Južni Dilj (Dilj gora, Slavonija);xy.97019;Fagus sylvatica L.;xy.97019;613706.7755;5007053.3004;25.0000
178689;Južni Dilj (Dilj gora, Slavonija);xy.97020;Fagus sylvatica L.;xy.97020;612870.6542;5007590.6710;25.0000
178690;Južni Dilj (Dilj gora, Slavonija);xy.97021;Fagus sylvatica L.;xy.97021;613223.2475;5006894.3459;25.0000
178691;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97022;Fagus sylvatica L.;xy.97022;610984.5035;5005719.3645;25.0000
178692;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97023;Fagus sylvatica L.;xy.97023;610130.1478;5005626.2799;25.0000
178693;Sjeverni Dilj Pleternički (Pleternica, Dilj gora, Slavonija);xy.97024;Fagus sylvatica L.;xy.97024;609393.0439;5015496.7998;25.0000
178322;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97013;Fagus sylvatica L.;xy.97013;633783.2502;5005918.3437;25.0000
178323;Sjeverni Dilj - Levanjska Varoš (Dilj gora, Slavonija);xy.97014;Fagus sylvatica L.;xy.97014;625224.7983;5010057.9758;25.0000
178324;Breznica (Dilj gora, Slavonija);xy.97015;Fagus sylvatica L.;xy.97015;627177.0511;5017659.8079;25.0000
178325;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97016;Fagus sylvatica L.;xy.97016;615239.1009;5013228.7054;25.0000
178686;Južni Dilj (Dilj gora, Slavonija);xy.97017;Fagus sylvatica L.;xy.97017;620029.1377;5011079.2935;25.0000
178687;Južni Dilj (Dilj gora, Slavonija);xy.97018;Fagus sylvatica L.;xy.97018;618654.8539;5011278.7992;25.0000
178316;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97007;Fagus sylvatica L.;xy.97007;632989.1822;5012940.3644;25.0000
178317;Južni Dilj (Dilj gora, Slavonija);xy.97008;Fagus sylvatica L.;xy.97008;617111.6477;5003376.2494;25.0000
178318;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97009;Fagus sylvatica L.;xy.97009;611466.3490;5007203.9166;25.0000
178319;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97010;Fagus sylvatica L.;xy.97010;612823.6372;5004586.5467;25.0000
178320;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97011;Fagus sylvatica L.;xy.97011;611977.8238;5004517.2934;25.0000
178321;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.97012;Fagus sylvatica L.;xy.97012;606741.7774;5004229.7191;25.0000
178134;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97000;Fagus sylvatica L.;xy.97000;624075.5383;5018233.3806;25.0000
178135;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97002;Fagus sylvatica L.;xy.97002;625166.2648;5016150.8234;25.0000
178136;Južni Dilj (Dilj gora, Slavonija);xy.97003;Fagus sylvatica L.;xy.97003;620068.8513;5007388.8601;25.0000
178137;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.97004;Fagus sylvatica L.;xy.97004;611621.4699;5010731.8697;25.0000
178314;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.97005;Fagus sylvatica L.;xy.97005;615339.6135;5013141.8638;25.0000
178315;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.97006;Fagus sylvatica L.;xy.97006;633051.0038;5011283.8610;25.0000
177858;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.96993;Fagus sylvatica L.;xy.96993;612800.2671;5004768.9204;25.0000
177859;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.96994;Fagus sylvatica L.;xy.96994;621113.1949;5017129.9649;25.0000
177860;Mlada Vodica - Puavice (Dilj gora, Slavonija);xy.96995;Fagus sylvatica L.;xy.96995;612764.7771;5004528.6603;25.0000
177848;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.96996;Fagus sylvatica L.;xy.96996;614485.0351;5018155.0846;25.0000
178132;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.96998;Fagus sylvatica L.;xy.96998;625190.9179;5016704.1609;25.0000
178133;Sjeverni Dilj Čaglinski (Čaglin, Dilj gora, Slavonija);xy.96999;Fagus sylvatica L.;xy.96999;624956.8141;5017312.2986;25.0000
173947;Šuma Javor blizu mjesta Cepeliš, iznad sela Pecki, okolica Petrinje (Petrinja, središnja Hrvatska);xy.96799;Fagus sylvatica L.;xy.96799;480707.3403;5028468.5849;NULL
177365;Stupničko brdo - Cerje (Dilj gora, Slavonija);xy.96965;Fagus sylvatica L.;xy.96965;606738.6819;5004288.7580;25.0000
177679;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.96986;Fagus sylvatica L.;xy.96986;638694.9123;5012274.4054;25.0000
177677;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.96987;Fagus sylvatica L.;xy.96987;638533.6746;5012188.4421;25.0000
177678;Kujnjak - Rakovac - Mačkovac (Dilj gora, Slavonija);xy.96989;Fagus sylvatica L.;xy.96989;636273.5874;5011991.5952;25.0000
177852;Južni Dilj (Dilj gora, Slavonija);xy.96991;Fagus sylvatica L.;xy.96991;623123.6612;5006692.2944;25.0000
152048;Šuma, Janoševac (Zrinska gora);xy.95770;Fagus sylvatica L.;xy.95770;493914.9446;5007471.0997;25.0000
150278;U šumi, Dikavac (Zrinska gora);xy.95791;Fagus sylvatica L.;xy.95791;476411.5990;5004580.1634;25.0000
161640;Prašnik, južno od Okučana (Okučani, Slavonija, istočna Hrvatska);xy.96249;Fagus sylvatica L.;xy.96249;557657.5940;5007084.4256;NULL
161655;Stupnički Lug (Stupnik, jugozapadno od Zagreba, središnja Hrvatska);xy.96253;Fagus sylvatica L.;xy.96253;447800.3444;5066463.6166;NULL
162824;Stupnički lug blizu Zagreba (Zagreb, središnja Hrvatska);xy.96305;Fagus sylvatica L.;xy.96305;448244.9668;5066333.2614;NULL
254664;Bilogora (sjeverna Hrvatska). As. Carici pilosae-Fagetum (izvor: Pelcer 1983). Unositelj podataka: K. Vugrek Petljak;xy.96350;Fagus sylvatica L.;xy.96350;551003.9211;5078999.3701;NULL
220284;Južni Velebit: Mali Halan i okolica (Mali Alan);xy.99936;Fagus sylvatica L.;xy.99936;432397.9929;4905686.1830;NULL
218213;Južni Velebit: Mali Halan i okolica, primorska strana na potezu od Malog Halana do Praga (Mali Alan, Prag);xy.99939;Fagus sylvatica L.;xy.99939;431275.4183;4904626.5076;NULL
218254;Južni Velebit: Sveto brdo;xy.99940;Fagus sylvatica L.;xy.99940;425797.8570;4910286.7563;NULL
218741;Južni Velebit: Struge;xy.99947;Fagus sylvatica L.;xy.99947;417432.4862;4915336.9223;NULL
152049;U šumi, Kalabina kosa (Zrinska gora);xy.95365;Fagus sylvatica L.;xy.95365;473763.5346;4995641.7279;NULL
146420;Vukova Gorica, kod rijeke Kupe (rijeka Kupa, Gorski kotar), oko 150 mnv;xy.95385;Fagus sylvatica L.;xy.95385;409436.8007;5035733.8551;NULL
217314;Južni Velebit: Vaganski vrh, kotao na sjevernoj strani;xy.99925;Fagus sylvatica L.;xy.99925;420601.6937;4914599.7430;NULL
217470;Južni Velebit: Segestin (Šegestin);xy.99928;Fagus sylvatica L.;xy.99928;421625.3096;4914238.9283;NULL
217626;Južni Velebit: Malovan, sjeverno podnožje;xy.99931;Fagus sylvatica L.;xy.99931;422498.8729;4913330.7465;NULL
217838;Južni Velebit: Dušice;xy.99933;Fagus sylvatica L.;xy.99933;427136.7285;4909445.0983;NULL
217881;Južni Velebit: Debelo brdo, Tvrdi dočić;xy.99934;Fagus sylvatica L.;xy.99934;426001.9980;4908706.7049;NULL
217993;Južni Velebit: Mali Halan i okolica (Mali Alan);xy.99936;Fagus sylvatica L.;xy.99936;432397.9929;4905686.1830;NULL
216904;Južni Velebit: Babin vrh, sjeverne padine;xy.99914;Fagus sylvatica L.;xy.99914;419605.9384;4915335.1321;NULL
217152;Južni Velebit, primorski obronci i terasa primorske padine: Vlaški grad;xy.99916;Fagus sylvatica L.;xy.99916;424324.2562;4909887.6305;NULL
217184;Južni Velebit: u široj okolici Babinog jezera prema Strugama (Babino jezero, Struge);xy.99918;Fagus sylvatica L.;xy.99918;418271.8373;4915236.5337;NULL
217230;Južni Velebit: Crljeni kuk;xy.99919;Fagus sylvatica L.;xy.99919;419201.5101;4914333.3146;NULL
217233;Južni Velebit: Jurlina-stan (Jurlina stan);xy.99921;Fagus sylvatica L.;xy.99921;418845.9713;4915072.9868;NULL
217286;Južni Velebit, primorski obronci i terasa primorske padine: sjeverozapadni i istočni obronci Jerković-Koma (Jerkovac i Kom, Jerković-Kom, Veliki Kom);xy.99923;Fagus sylvatica L.;xy.99923;422845.0279;4909126.5281;NULL
216681;Južni Velebit: Vagan, obronci;xy.99908;Fagus sylvatica L.;xy.99908;420376.5867;4915962.1601;NULL
216707;Južni Velebit: Bunovac;xy.99909;Fagus sylvatica L.;xy.99909;423001.3731;4913898.6691;NULL
216709;Južni Velebit: Bunovac, pod Segestinom (Segestin, Šegestin);xy.99910;Fagus sylvatica L.;xy.99910;422325.8534;4914315.1215;NULL
216710;Južni Velebit: Bunovac, pod Malovanom (Malovan);xy.99911;Fagus sylvatica L.;xy.99911;422940.4631;4913685.7392;NULL
216863;Južni Velebit: Štirovac ili Marasovac, sjeverni i istočni obronci;xy.99912;Fagus sylvatica L.;xy.99912;418950.3334;4916402.3712;NULL
216889;Južni Velebit, primorski obronci i terasa primorske padine: Mala Paklenica, gornji dio;xy.99913;Fagus sylvatica L.;xy.99913;422125.5825;4907743.3930;NULL
215879;Južni Velebit: Medačka staza, Štirovačka kosa;xy.99892;Fagus sylvatica L.;xy.99892;418947.5864;4916525.4488;NULL
215881;Južni Velebit: Doci, sjeverni dio;xy.99894;Fagus sylvatica L.;xy.99894;418265.0189;4916065.8442;NULL
215883;Južni Velebit: Medačka staza, od Metka do Doca (Medak, Doci);xy.99895;Fagus sylvatica L.;xy.99895;419056.3567;4919187.0472;NULL
216112;Južni Velebit: Buljma;xy.99900;Fagus sylvatica L.;xy.99900;417535.7859;4914641.8741;NULL
216558;Južni Velebit: Štirovačka poljana;xy.99904;Fagus sylvatica L.;xy.99904;418656.2355;4917328.9627;NULL
216646;Južni Velebit: Senjski put, od Štirovačke poljane do Vagana i Bunovca (Štirovačka poljana, Vagan, Bunovac);xy.99905;Fagus sylvatica L.;xy.99905;419883.3876;4916230.2489;NULL
215703;Južni Velebit: Višerujna, južni i sjeverni obronci (Debelo brdo);xy.99876;Fagus sylvatica L.;xy.99876;415980.0910;4915606.5736;NULL
215792;Južni Velebit, primorski obronci i terasa primorske padine: Velika Paklenica, uzdužni dio doline;xy.99882;Fagus sylvatica L.;xy.99882;420409.0766;4911617.6206;NULL
215842;Južni Velebit, primorski obronci i terasa primorske padine: Velika Paklenica;xy.99888;Fagus sylvatica L.;xy.99888;418499.3173;4909959.1927;NULL
215863;Južni Velebit, primorski obronci i terasa primorske padine: Velika Paklenica, Stražbenica;xy.99889;Fagus sylvatica L.;xy.99889;416526.9417;4914171.2334;NULL
215875;Južni Velebit, primorski obronci i terasa primorske padine: Velika Paklenica, Možak (Mozak);xy.99890;Fagus sylvatica L.;xy.99890;417696.5140;4913040.5711;NULL
215878;Južni Velebit, primorski obronci i terasa primorske padine: Velika Paklenica, Ivine vodice;xy.99891;Fagus sylvatica L.;xy.99891;423070.1130;4911533.9154;NULL
215208;Južni Velebit: Počiteljski vrh;xy.99868;Fagus sylvatica L.;xy.99868;413946.5252;4919969.8363;NULL
215209;Južni Velebit, primorski obronci i terasa primorske padine: Debeli kuk, sjeverni pristranci;xy.99869;Fagus sylvatica L.;xy.99869;405250.5228;4920470.2801;NULL
215228;Južni Velebit, primorski obronci i terasa primorske padine: Kruškovac;xy.99870;Fagus sylvatica L.;xy.99870;406619.0651;4918187.6168;NULL
215216;Južni Velebit: Javornik;xy.99871;Fagus sylvatica L.;xy.99871;415926.4799;4916993.8752;NULL
215308;Južni Velebit: Javornik, Badanjski pastirski stanovi;xy.99872;Fagus sylvatica L.;xy.99872;417244.6911;4916879.7103;NULL
215317;Južni Velebit: Badanj;xy.99874;Fagus sylvatica L.;xy.99874;417787.3941;4917129.8289;NULL
214052;Južni Velebit: Samari, sjeverni i južni obronci;xy.99859;Fagus sylvatica L.;xy.99859;405231.2742;4924494.6896;NULL
214469;Jugoistočni Velebit: Tremzina, sjeverna strana;xy.99860;Fagus sylvatica L.;xy.99860;456085.6268;4900003.5196;NULL
214491;Južni Velebit: Veliki Orljak ili Velika Orlja;xy.99861;Fagus sylvatica L.;xy.99861;408970.3593;4923355.8531;NULL
